1110.549325      77.94     12.00   15.928   0.014      0
1112.521595      41.84     12.55   15.971   0.016      0
1117.554890     -44.58      9.86   16.084   0.014      0
1215.871928     -39.67      9.79   16.077   0.013      0
1222.864751      51.60      9.09   15.959   0.011      0
1223.866860      42.53      9.26   15.970   0.011      0
1233.838642     -26.37      9.18   16.059   0.012      0
1237.853811      12.17     10.80   16.009   0.014      0
1241.802581     -43.06      9.88   16.082   0.014      0
1245.806685     -33.60     10.37   16.069   0.014      0
1252.785313      65.80      9.50   15.942   0.011      0
1255.805023     -46.53      9.49   16.087   0.013      0
1257.906230      43.90      8.40   15.969   0.010      0
1259.777924     -32.46      8.37   16.067   0.011      0
1263.773834     -49.14      8.28   16.090   0.011      0
1264.789600     -39.76      9.29   16.077   0.013      0
1265.896903      27.36      8.68   15.989   0.011      0
1267.756844     -46.98      9.12   16.087   0.013      0
1268.907957     -36.06      8.62   16.072   0.012      0
1272.753504     -27.50     10.34   16.061   0.014      0
1278.737088      52.90      9.74   15.958   0.012      0
1280.731414     -49.47      8.51   16.091   0.012      0
1281.724577      21.37      6.99   15.997   0.009      0
1288.752208      47.98      8.76   15.964   0.011      0
1290.819428      21.59      8.59   15.997   0.011      0
1294.918806      21.92     10.72   15.996   0.014      0
1295.667193      29.55     10.01   15.987   0.013      0
1297.817957     -10.74      8.89   16.038   0.012      0
1299.767499      33.11      9.05   15.982   0.011      0
1299.838221     -47.76      9.08   16.088   0.013      0
1306.667352     -52.75      8.31   16.095   0.012      0
1308.742308      -8.69      8.20   16.036   0.011      0
1313.755035      20.37      8.22   15.998   0.010      0
1315.898250     -44.74      8.49   16.084   0.012      0
1316.833651      34.38      8.34   15.981   0.010      0
1317.885248      47.35      9.47   15.965   0.012      0
1318.766999      27.90      9.19   15.989   0.012      0
1320.774811     -42.65      8.29   16.081   0.011      0
1321.895571      -3.26      9.70   16.029   0.013      0
1327.837063     -42.76     10.59   16.081   0.014      0
1331.804409     -34.91      9.65   16.071   0.013      0
1333.641171     -53.93      8.36   16.097   0.012      0
1336.848575      -1.64      9.01   16.026   0.012      0
1340.729568      22.72      9.20   15.995   0.012      0
1342.793066      57.42      8.99   15.952   0.011      0
1346.609104     -99.00    -99.00   -1.000  -1.000   6147
1347.588975      45.13      8.18   15.967   0.010      0
1348.592594      46.55      9.28   15.966   0.011      0
1349.587936     -30.81      8.79   16.065   0.012      0
1350.583115     -37.51      8.51   16.074   0.012      0
1353.598201      49.82      9.85   15.962   0.012      0
1354.554671      -0.62      9.48   16.025   0.012      0
1359.588483     -42.68     11.94   16.081   0.016      0
1361.609594      -4.90      9.48   16.031   0.012      0
1365.563560      51.15      8.89   15.960   0.011      0
1366.546955     -12.43      8.29   16.041   0.011      0
1367.562350     -16.34      9.25   16.046   0.012      0
1368.550951      -9.26      8.05   16.036   0.011      0
1369.566308      13.81      9.31   16.007   0.012      0
1370.526527     -19.65      9.25   16.050   0.012      0
1373.539173      47.11     10.62   15.965   0.013      0
1374.620377     -20.46      9.33   16.051   0.012      0
1375.533994      -8.47      8.74   16.035   0.011      0
1398.665277      53.08      8.44   15.958   0.010      0
1400.645963     -20.89      8.20   16.052   0.011      0
1401.717214      27.10      9.38   15.990   0.012      0
1403.561771      44.38      9.23   15.968   0.011      0
1407.684221      22.68      9.91   15.995   0.013      0
1410.715083      60.01     13.10   15.949   0.016      0
1412.509191     -35.05     14.34   16.071   0.019      0
1412.531307      25.36     13.11   15.992   0.017      0
1412.551097      53.54     13.51   15.957   0.016      0
1412.570112      43.11     12.87   15.970   0.016      0
1412.589543     -16.74     11.91   16.046   0.016      0
1412.609344     -47.49     12.72   16.088   0.018      0
1412.628347     -25.11     12.03   16.057   0.016      0
1412.647455      47.82     13.16   15.964   0.016      0
1412.671469      34.89     12.84   15.980   0.016      0
1412.695471      19.69     14.68   15.999   0.019      0
1417.734606     -39.83     11.47   16.077   0.016      0
1432.527234     -49.88      9.14   16.091   0.013      0
1437.499763      13.90      9.57   16.006   0.012      0
1441.630472     -52.87     11.32   16.095   0.016      0
1443.606154      53.39     11.20   15.957   0.014      0
1446.601728      30.92     13.11   15.985   0.016      0
1449.505508      11.61      9.78   16.009   0.013      0
1454.503692      -1.17     10.75   16.026   0.014      0
1458.510100      54.09      9.87   15.956   0.012      0
1461.543199     -55.16      9.27   16.098   0.013      0
1476.510799      44.04     11.47   15.969   0.014      0
1484.520236     -42.73     11.53   16.081   0.016      0
